StationId,State,Year,Month,Day,Season,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
DL014,Delhi,2017,4,13,Summer,,190.01,,,0.0,,,,,,,,
DL014,Delhi,2017,4,14,Summer,,266.27,,,0.0,,,,,,,,
DL014,Delhi,2017,4,15,Summer,,228.4,,,0.0,,,,,,,,
DL014,Delhi,2017,4,16,Summer,,230.41,,,0.0,,,,,,,,
DL014,Delhi,2017,4,17,Summer,,304.1,,,0.0,,,,,,,,
DL014,Delhi,2017,4,18,Summer,,287.32,,,0.0,,,,,,,,
DL014,Delhi,2017,4,19,Summer,,151.79,,,0.0,,,,,,,,
DL014,Delhi,2017,4,20,Summer,,168.88,,,0.0,,,,,,,,
DL014,Delhi,2017,4,21,Summer,,295.82,,,0.0,,,,,,,,
DL014,Delhi,2017,4,22,Summer,,263.66,,,0.0,,,,,,,,
DL014,Delhi,2017,4,23,Summer,,154.8,,,0.0,,,,,,,,
DL014,Delhi,2017,4,24,Summer,,132.49,,,0.0,,,,,,,,
DL014,Delhi,2017,4,25,Summer,,104.23,,,0.0,,,,,,,,
DL014,Delhi,2017,4,26,Summer,,76.75,,,0.0,,,,,,,,
DL014,Delhi,2017,4,27,Summer,,171.11,,,0.0,,,,,,,,
DL014,Delhi,2017,4,28,Summer,,160.56,,,0.0,,,,,,,,
DL014,Delhi,2017,4,29,Summer,,183.41,,,0.0,,,,,,,,
DL014,Delhi,2017,4,30,Summer,,175.05,,,0.0,,,,,,,,
DL014,Delhi,2017,5,1,Summer,,137.09,,,0.0,,,,,,,,
DL014,Delhi,2017,5,2,Summer,,172.85,,,0.0,,,,,,,,
DL014,Delhi,2017,5,3,Summer,,201.04,,,0.0,,,,,,,,
DL014,Delhi,2017,5,4,Summer,,178.71,,,0.0,,,,,,,,
DL014,Delhi,2017,5,5,Summer,,294.68,,,0.0,,,,,,,,
DL014,Delhi,2017,5,6,Summer,,216.1,,,0.0,,,,,,,,
DL014,Delhi,2017,5,7,Summer,,192.6,,,0.0,,,,,,,,
DL014,Delhi,2017,5,8,Summer,,238.76,,,0.0,,,,,,,,
DL014,Delhi,2017,5,9,Summer,,241.45,,,0.0,,,,,,,,
DL014,Delhi,2017,5,10,Summer,,290.42,,,0.0,,,,,,,,
DL014,Delhi,2017,5,11,Summer,,193.78,,,0.0,,,,,,,,
DL014,Delhi,2017,5,12,Summer,,328.86,,,0.0,,,,,,,,
DL014,Delhi,2017,5,13,Summer,,297.79,,,0.0,,,,,,,,
DL014,Delhi,2017,5,14,Summer,,294.23,,,0.0,,,,,,,,
DL014,Delhi,2017,5,15,Summer,,361.4,,,0.0,,,,,,,,
DL014,Delhi,2017,5,16,Summer,,318.62,,,0.0,,,,,,,,
DL014,Delhi,2017,5,17,Summer,,259.27,,,0.0,,,,,,,,
DL014,Delhi,2017,5,18,Summer,,246.53,,,0.0,,,,,,,,
DL014,Delhi,2017,5,19,Summer,,350.62,,,0.0,,,,,,,,
DL014,Delhi,2017,5,20,Summer,,292.76,,,0.0,,,,,,,,
DL014,Delhi,2017,5,21,Summer,,532.32,,,0.0,,,,,,,,
DL014,Delhi,2017,5,22,Summer,,445.0,,,0.0,,,,,,,,
DL014,Delhi,2017,5,23,Summer,,349.21,,,0.0,,,,,,,,
DL014,Delhi,2017,5,24,Summer,,400.5,,,0.0,,,,,,,,
DL014,Delhi,2017,5,25,Summer,,248.81,,,0.0,,,,,,,,
DL014,Delhi,2017,5,26,Summer,,297.44,,,0.0,,,,,,,,
DL014,Delhi,2017,5,27,Summer,,331.11,,,0.0,,,,,,,,
DL014,Delhi,2017,5,28,Summer,,227.61,,,0.0,,,,,,,,
DL014,Delhi,2017,5,29,Summer,,233.72,,,0.0,,,,,,,,
DL014,Delhi,2017,5,30,Summer,,,,,0.0,,,,,,,,
DL014,Delhi,2017,5,31,Summer,,,,,0.0,,,,,,,,
DL014,Delhi,2017,6,1,Summer,,187.92,,,0.0,,,,,,,,
DL014,Delhi,2017,6,2,Summer,,290.33,,,0.0,,,,,,,,
DL014,Delhi,2017,6,3,Summer,,214.38,,,0.0,,,,,,,,
DL014,Delhi,2017,6,4,Summer,,310.42,,,0.0,,,,,,,,
DL014,Delhi,2017,6,5,Summer,,287.06,,,0.0,,,,,,,,
DL014,Delhi,2017,6,9,Summer,,295.56,,,0.0,,,,,,,,
DL014,Delhi,2017,6,12,Summer,,166.25,,,0.0,,,,,,,,
DL014,Delhi,2017,6,13,Summer,,244.14,,,0.0,,,,,,,,
DL014,Delhi,2017,6,14,Summer,,310.73,,,0.0,,,,,,,,
DL014,Delhi,2017,6,15,Summer,,205.5,,,0.0,,,,,,,,
DL014,Delhi,2017,6,16,Summer,,124.35,,,0.0,,,,,,,,
DL014,Delhi,2017,6,17,Summer,,87.16,,,0.0,,0.0,,,,,,
DL014,Delhi,2017,6,18,Summer,,218.93,,,0.0,,,,,,,,
DL014,Delhi,2017,6,19,Summer,,228.2,,,0.0,,,,,,,,
DL014,Delhi,2017,6,20,Summer,,88.82,,,0.0,,,,,,,,
DL014,Delhi,2017,6,21,Summer,,87.74,,,0.0,,0.0,,,,,,
DL014,Delhi,2017,6,22,Summer,,124.6,,,0.0,,,,,,,,
DL014,Delhi,2017,6,23,Summer,,160.22,,,0.0,,,,,,,,
DL014,Delhi,2017,6,24,Summer,,245.23,,,0.0,,,,,,,,
DL014,Delhi,2017,6,25,Summer,,325.29,,,0.0,,,,,,,,
DL014,Delhi,2017,6,26,Summer,,359.19,,,0.0,,,,,,,,
DL014,Delhi,2017,6,27,Summer,,286.38,,,0.0,,,,,,,,
DL014,Delhi,2017,6,28,Summer,,128.18,,,0.0,,,,,,,,
DL014,Delhi,2017,6,29,Summer,,103.8,,,0.0,,,,,,,,
DL014,Delhi,2017,6,30,Summer,,90.41,,,0.0,,,,,,,,
DL014,Delhi,2017,7,1,Monsoon,,224.62,,,0.0,,,,,,,,
DL014,Delhi,2017,7,2,Monsoon,,223.56,,,0.0,,,,,,,,
DL014,Delhi,2017,7,3,Monsoon,,246.98,,,0.0,,,,,,,,
DL014,Delhi,2017,7,4,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,5,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,6,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,7,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,8,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,9,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,10,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,11,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,12,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,13,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,14,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,15,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,16,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,17,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,18,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,19,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,20,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,21,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,22,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,23,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,24,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,25,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,26,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,27,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,28,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,29,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,7,31,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,1,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,2,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,3,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,4,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,5,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,6,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,7,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,8,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,9,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,10,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,11,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,12,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,13,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,14,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,15,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,16,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,17,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,18,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,19,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,21,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,22,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,23,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,24,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,25,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,26,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,27,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,28,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,29,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,30,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,8,31,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,1,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,2,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,3,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,4,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,5,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,6,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,7,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,8,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,9,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,10,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,11,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,12,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,13,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,14,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,15,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,16,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,17,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,18,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,19,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,20,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,21,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,22,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,23,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,24,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,25,Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,9,26,Monsoon,,,,,0.0,13.63,,,,,,,
DL014,Delhi,2017,9,27,Monsoon,58.62,,9.85,4.0,0.74,45.45,,,,,,,
DL014,Delhi,2017,9,28,Monsoon,,,,,0.0,48.2,,,,,,,
DL014,Delhi,2017,9,29,Monsoon,,,,,0.0,36.24,,,,,,,
DL014,Delhi,2017,9,30,Monsoon,,,,,0.0,34.22,,,,,,,
DL014,Delhi,2017,10,1,Post-Monsoon,41.2,,47.94,29.64,20.25,30.09,,,,,,,
DL014,Delhi,2017,10,2,Post-Monsoon,32.67,,25.67,36.11,6.63,24.19,,,,,,,
DL014,Delhi,2017,10,3,Post-Monsoon,78.12,,28.55,32.83,14.12,18.93,,,,,,,
DL014,Delhi,2017,10,4,Post-Monsoon,72.36,,40.42,20.56,16.48,23.43,,,,,,,
DL014,Delhi,2017,10,5,Post-Monsoon,40.4,,27.06,20.76,6.6,20.8,,,,,,,
DL014,Delhi,2017,10,6,Post-Monsoon,58.14,,13.66,50.37,16.0,19.71,,,,,,,
DL014,Delhi,2017,10,7,Post-Monsoon,63.03,,33.92,44.1,18.16,25.16,,,,,,,
DL014,Delhi,2017,10,8,Post-Monsoon,69.67,,57.99,27.17,22.28,27.98,,,,,,,
DL014,Delhi,2017,10,9,Post-Monsoon,81.5,,61.4,28.39,23.7,40.9,,,,,,,
DL014,Delhi,2017,10,10,Post-Monsoon,56.0,,59.12,32.75,2.66,34.71,,,,,,,
DL014,Delhi,2017,10,11,Post-Monsoon,,,,,0.0,41.49,,,,,,,
DL014,Delhi,2017,10,12,Post-Monsoon,,,,,0.0,36.91,,,,,,,
DL014,Delhi,2017,10,13,Post-Monsoon,,,,,0.0,30.6,,,,,,,
DL014,Delhi,2017,10,14,Post-Monsoon,,,,,0.0,37.9,,,,,,,
DL014,Delhi,2017,10,15,Post-Monsoon,,,,,0.0,26.46,,,,,,,
DL014,Delhi,2017,10,16,Post-Monsoon,,,,,0.0,28.97,,,,,,,
DL014,Delhi,2017,10,17,Post-Monsoon,100.33,,14.01,18.41,10.24,17.71,,,,,,,
DL014,Delhi,2017,10,20,Post-Monsoon,,,6.55,16.75,0.59,19.95,,,,,,,
DL014,Delhi,2017,10,21,Post-Monsoon,236.56,,0.52,19.08,1.38,19.2,,,,,,,
DL014,Delhi,2017,10,22,Post-Monsoon,,,,,0.0,17.14,,,,,,,
DL014,Delhi,2017,10,23,Post-Monsoon,94.8,,49.93,27.32,11.47,26.14,,,,,,,
DL014,Delhi,2017,10,24,Post-Monsoon,129.0,,67.25,18.4,2.68,34.7,,,,,,,
DL014,Delhi,2017,10,25,Post-Monsoon,,,,,0.0,47.23,,,,,,,
DL014,Delhi,2017,10,26,Post-Monsoon,,,,,0.0,60.14,,,,,,,
DL014,Delhi,2017,10,27,Post-Monsoon,137.0,,14.2,31.15,1.16,44.53,,,,,,,
DL014,Delhi,2017,10,28,Post-Monsoon,159.69,,14.66,26.65,4.28,46.37,,,,,,,
DL014,Delhi,2017,10,29,Post-Monsoon,,,,,0.0,42.82,,,,,,,
DL014,Delhi,2017,10,30,Post-Monsoon,,,,,0.0,40.22,,,,,,,
DL014,Delhi,2017,11,1,Post-Monsoon,,,,,0.0,,,,,,,,
DL014,Delhi,2017,11,2,Post-Monsoon,217.36,,44.32,27.13,14.7,37.34,,,,,,,
DL014,Delhi,2017,11,8,Post-Monsoon,653.98,,170.34,238.6,237.14,123.49,,,,,,,
DL014,Delhi,2017,11,9,Post-Monsoon,634.1,,147.08,319.04,314.02,136.81,,,,,,,
DL014,Delhi,2017,11,10,Post-Monsoon,373.78,,186.33,363.75,316.62,187.13,,,,,,,
DL014,Delhi,2017,11,11,Post-Monsoon,338.64,,187.29,369.03,382.77,199.04,,,,,,,
DL014,Delhi,2017,11,12,Post-Monsoon,454.8,,,,,,,,,,,,
DL014,Delhi,2017,11,13,Post-Monsoon,300.18,,239.33,154.82,339.51,126.73,,,,,,,
DL014,Delhi,2017,12,2,Winter,162.27,162.18,151.74,70.77,160.76,59.95,,,,,,,
DL014,Delhi,2017,12,3,Winter,211.83,207.9,,,,,,,,,,,
DL014,Delhi,2017,12,4,Winter,209.18,211.18,,,,,,,,,,,
DL014,Delhi,2017,12,5,Winter,154.17,171.78,23.38,27.92,32.62,29.43,,,,,,,
DL014,Delhi,2017,12,29,Winter,236.05,330.44,194.32,32.76,0.0,82.2,,,,,,,
DL014,Delhi,2018,1,1,Winter,228.09,283.4,38.63,41.05,0.0,37.14,,,,,,,
DL014,Delhi,2018,1,7,Winter,212.71,279.8,,,,,,,,,,,
DL014,Delhi,2018,1,8,Winter,167.63,249.1,97.88,32.49,0.0,52.21,,,,,,,
DL014,Delhi,2018,1,14,Winter,229.38,281.38,,,,,,,,,,,
DL014,Delhi,2018,1,15,Winter,197.7,246.74,46.27,143.09,0.0,63.11,,,,,,,
DL014,Delhi,2018,1,16,Winter,137.95,226.32,22.86,27.99,0.0,16.73,,,,,,,
DL014,Delhi,2018,1,17,Winter,266.98,393.98,,,,,,,,,,,
DL014,Delhi,2018,1,18,Winter,329.66,471.7,,,,,,,,,,,
DL014,Delhi,2018,1,19,Winter,281.78,411.86,,,,,,,,,,,
DL014,Delhi,2018,1,20,Winter,183.14,287.79,,,,,,,,,,,
DL014,Delhi,2018,1,21,Winter,191.07,302.36,,,,,,,,,,,
DL014,Delhi,2018,1,22,Winter,237.75,364.96,117.1,71.08,133.01,56.8,,,,,,,
DL014,Delhi,2018,1,23,Winter,193.92,277.66,2.78,14.92,10.2,6.85,,,,,,,
DL014,Delhi,2018,1,24,Winter,151.86,202.33,48.81,90.92,83.22,37.09,,,,,,,
DL014,Delhi,2018,4,21,Summer,78.61,413.95,,,,,,,,,,,
DL014,Delhi,2018,4,22,Summer,40.0,154.84,,,,,,,,,,,
DL014,Delhi,2018,4,23,Summer,55.36,158.59,,,,,,,,,,,
DL014,Delhi,2018,4,24,Summer,91.02,209.84,,,,,,,,,,,
DL014,Delhi,2018,5,11,Summer,157.73,249.09,82.42,132.5,142.1,181.51,,5.01,,,,,
DL014,Delhi,2018,5,26,Summer,46.8,138.8,70.33,77.08,48.42,161.65,,5.85,,,,,
DL014,Delhi,2018,6,7,Summer,135.19,209.38,56.03,123.47,100.18,188.55,1.08,5.68,12.03,,,,
DL014,Delhi,2018,7,5,Monsoon,71.73,116.3,75.98,73.16,100.41,165.28,2.18,5.47,25.39,,,,
DL014,Delhi,2018,7,8,Monsoon,71.5,132.45,15.75,69.58,50.45,91.08,1.11,6.13,56.47,,,,
DL014,Delhi,2018,7,13,Monsoon,44.33,,65.89,56.82,60.34,144.83,0.93,5.06,19.5,,,,
DL014,Delhi,2018,7,16,Monsoon,48.19,72.81,54.09,40.85,63.12,104.55,2.28,8.96,17.18,,,,
DL014,Delhi,2018,8,14,Monsoon,58.08,99.17,9.75,32.97,25.32,25.41,0.34,2.89,42.52,,,,
DL014,Delhi,2018,8,16,Monsoon,51.56,64.75,23.72,54.78,44.57,44.96,0.39,2.74,36.69,,,,
DL014,Delhi,2018,8,17,Monsoon,47.92,65.62,60.93,49.72,79.95,76.54,0.51,2.63,15.87,,,,
DL014,Delhi,2018,8,18,Monsoon,48.04,67.71,38.01,39.37,41.18,50.68,0.44,2.87,14.43,,,,
DL014,Delhi,2018,8,19,Monsoon,67.55,80.82,41.82,42.1,49.0,57.5,0.5,2.96,13.26,,,,
DL014,Delhi,2018,8,20,Monsoon,99.45,123.8,94.83,70.48,112.02,109.13,0.96,3.2,12.78,,,,
DL014,Delhi,2018,8,23,Monsoon,39.98,59.29,18.53,27.24,29.42,37.4,0.22,1.75,14.74,,,,
DL014,Delhi,2018,9,2,Monsoon,,,,,0.0,,0.36,1.82,10.41,,,,
DL014,Delhi,2018,9,3,Monsoon,,,,,0.0,,0.45,1.98,8.91,,,,
DL014,Delhi,2018,9,4,Monsoon,36.14,69.0,23.19,23.58,8.21,35.87,0.68,2.04,12.29,,,,
DL014,Delhi,2018,9,16,Monsoon,,,,,0.0,,0.33,3.71,24.22,,,,
DL014,Delhi,2018,9,17,Monsoon,62.37,114.85,12.33,36.47,14.91,12.72,0.58,2.97,35.12,,,,
DL014,Delhi,2019,1,14,Winter,73.64,105.64,14.9,33.0,29.3,15.97,0.8,,13.21,,,,
DL014,Delhi,2019,4,29,Summer,81.38,192.98,49.79,71.2,78.42,45.47,2.11,11.85,17.52,,,,
DL014,Delhi,2019,9,2,Monsoon,63.75,101.5,7.55,12.85,9.95,4.78,0.85,2.13,68.13,,,,
DL014,Delhi,2020,2,10,Winter,102.12,162.0,82.13,25.85,80.51,49.47,2.68,18.21,3.39,,,,
DL014,Delhi,2020,4,20,Summer,137.96,136.91,34.57,20.74,46.17,12.91,3.38,9.21,37.47,,,,
DL014,Delhi,2020,4,21,Summer,129.53,145.78,31.46,18.3,41.03,11.69,2.68,12.05,49.86,,,,
DL014,Delhi,2020,4,26,Summer,62.5,76.54,36.17,20.63,47.59,13.25,3.06,12.41,51.19,,,,
DL014,Delhi,2020,4,27,Summer,165.42,201.25,33.06,18.23,42.55,12.04,2.75,6.78,61.15,,,,
DL014,Delhi,2020,4,28,Summer,121.33,123.5,34.12,19.12,44.32,12.57,2.98,10.49,65.1,,,,
DL014,Delhi,2020,5,10,Summer,,,37.47,20.95,49.14,13.77,2.99,13.88,81.03,,,,
DL014,Delhi,2020,5,11,Summer,61.38,474.12,29.62,20.7,41.15,10.9,2.51,6.19,50.64,,,,
DL015,Delhi,2018,2,1,Winter,268.8,512.53,26.27,71.79,93.7,48.11,2.0,25.19,,,,,
DL015,Delhi,2018,3,18,Summer,102.15,246.08,8.99,50.12,56.73,27.67,1.25,17.71,8.51,0.77,6.21,,
DL015,Delhi,2018,7,30,Monsoon,51.25,201.09,20.34,55.64,46.2,149.3,2.01,7.24,6.93,3.23,52.88,,
DL015,Delhi,2019,5,5,Summer,57.5,266.6,22.28,49.57,44.53,28.19,2.01,20.72,92.86,3.77,32.9,,
DL015,Delhi,2020,3,16,Summer,52.0,106.0,,,,,0.0,,,,18.2,,
DL015,Delhi,2020,3,17,Summer,119.0,320.5,20.6,76.04,56.93,72.44,,4.27,9.54,,87.16,,
DL015,Delhi,2020,5,7,Summer,53.91,138.04,12.94,54.27,39.38,44.56,,1.31,7.95,,34.76,,
DL016,Delhi,2018,2,1,Winter,150.37,335.94,74.0,115.54,79.06,42.34,2.17,23.47,,,,,
DL016,Delhi,2018,3,18,Summer,,159.39,14.26,53.37,71.04,29.95,0.84,13.67,79.93,0.8,1.47,,
DL016,Delhi,2018,6,26,Summer,32.54,125.78,7.18,64.06,39.88,47.35,0.23,5.68,25.02,2.28,26.63,,
DL016,Delhi,2018,11,9,Post-Monsoon,193.69,353.52,140.83,113.31,175.6,45.88,2.8,33.68,70.27,5.86,39.83,,
DL016,Delhi,2019,3,22,Summer,24.38,142.25,5.42,51.15,31.6,26.39,2.44,26.35,69.07,0.0,0.0,,
DL016,Delhi,2019,5,5,Summer,54.96,190.71,54.86,67.15,80.35,26.24,2.07,29.41,97.49,1.4,17.08,,
DL016,Delhi,2019,12,17,Winter,116.05,170.42,56.89,57.85,77.15,54.09,1.09,9.18,11.67,4.45,24.71,,
DL017,Delhi,2017,9,7,Monsoon,42.61,87.79,27.3,10.48,37.78,,0.76,,24.22,0.0,0.0,,
DL017,Delhi,2017,9,22,Monsoon,24.35,80.29,13.82,10.65,24.48,,0.68,,,0.0,0.0,,
DL017,Delhi,2017,9,29,Monsoon,,,,,52.55,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,9,30,Monsoon,,,,,46.75,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,1,Post-Monsoon,,,,,45.14,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,2,Post-Monsoon,,,,,50.37,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,3,Post-Monsoon,,,,,33.69,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,4,Post-Monsoon,,,,,38.27,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,5,Post-Monsoon,56.99,163.03,6.86,11.67,22.61,,0.25,,29.46,0.0,0.0,,
DL017,Delhi,2017,10,6,Post-Monsoon,56.91,203.02,22.86,12.26,2.72,,0.2,,11.32,0.0,0.0,,
DL017,Delhi,2017,10,7,Post-Monsoon,,222.42,23.81,11.32,16.72,,0.79,,13.76,0.0,0.0,,
DL017,Delhi,2017,10,8,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,9,Post-Monsoon,110.27,201.58,35.46,19.7,2.9,,0.12,,17.72,0.0,0.0,,
DL017,Delhi,2017,10,10,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,11,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,12,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,13,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,14,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,15,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,16,Post-Monsoon,143.9,298.73,54.66,16.08,3.39,,0.25,,14.37,0.0,0.0,,
DL017,Delhi,2017,10,17,Post-Monsoon,135.57,264.91,63.7,13.81,31.05,,1.74,,13.03,0.0,0.0,,
DL017,Delhi,2017,10,18,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,19,Post-Monsoon,151.94,305.14,24.25,11.83,17.86,,1.04,,18.0,0.0,0.0,,
DL017,Delhi,2017,10,20,Post-Monsoon,278.07,420.76,21.54,10.57,8.66,,0.52,,21.9,0.0,0.0,,
DL017,Delhi,2017,10,22,Post-Monsoon,,,,,0.0,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,23,Post-Monsoon,61.5,176.71,24.57,12.52,6.45,,0.13,,12.72,0.0,0.0,,
DL017,Delhi,2017,10,24,Post-Monsoon,42.5,125.7,36.51,7.56,88.17,,0.04,,6.85,0.0,0.0,,
DL017,Delhi,2017,10,25,Post-Monsoon,,,,,,,0.0,,,0.0,0.0,,
DL017,Delhi,2017,10,26,Post-Monsoon,79.56,201.52,7.76,9.55,26.04,,0.05,,9.14,0.0,0.0,,
DL017,Delhi,2017,10,27,Post-Monsoon,122.79,236.12,5.16,15.64,28.24,,0.2,,11.68,0.0,0.0,,
DL017,Delhi,2017,10,28,Post-Monsoon,146.09,299.37,0.01,20.01,20.02,,0.16,,15.88,0.0,0.0,,
DL017,Delhi,2017,10,29,Post-Monsoon,184.4,332.11,,20.01,20.02,,0.31,,36.25,0.0,0.0,,
DL017,Delhi,2017,10,30,Post-Monsoon,192.76,312.44,,18.47,20.02,,0.56,,34.02,0.0,0.0,,
DL017,Delhi,2017,11,2,Post-Monsoon,97.32,169.6,26.95,14.3,17.19,,0.0,,11.24,0.0,0.0,,
DL017,Delhi,2017,11,3,Post-Monsoon,117.59,200.81,18.12,11.99,6.27,,0.04,,40.64,0.0,0.0,,
DL017,Delhi,2017,11,10,Post-Monsoon,271.07,436.48,44.84,21.9,66.73,,0.01,,36.44,0.0,0.0,,
DL017,Delhi,2017,12,10,Winter,135.72,270.68,47.04,24.18,0.0,,1.04,,12.47,0.0,0.0,,
